,0,1,2,3,4,5,6
0,1.0,0.6843170713690708,0.8078734959858257,0.5574318445104822,0.5549192649443735,0.4117936340477809,0.5547433119416574
1,1.0,0.3490103348775149,0.283850985416382,0.35182722486187784,0.36779697197539596,0.04563751733144195,0.30041980650887623
2,1.0,0.7626913013838323,0.5598029904525269,0.411812986715762,0.5690673429008536,0.7332723039450849,0.22856681811805546
3,1.0,0.8479472137623251,0.77551183809121,0.6276026383333531,0.653560601782681,0.6746754940071041,0.7088548455926471
4,1.0,0.5608740246019124,0.742606842495764,0.9825420385201235,0.2269704569623795,0.25713904069171967,0.29209820786536106
5,1.0,0.5011651715846414,0.539046903125417,0.6198457649610792,0.5283017826949129,0.5817899054128954,0.5872270485141973
6,1.0,0.0478376532191319,0.047091907843746866,0.05215917771865662,0.05972855878271596,0.07383945562456881,0.011916370741059343
7,1.0,0.3413641800978044,0.214211827735515,0.8753439657572728,0.4976704605293839,0.40656320363106174,0.8574496195785749
8,1.0,0.7129307101550539,0.3394034623654777,0.285911310656014,0.41062861973551046,0.2103394878023113,0.5142610037019902
9,1.0,0.4550973594682865,0.26245572687951213,0.4096253889305586,0.12126899640096583,0.4441249470832048,0.17511126850562775
10,1.0,0.6627968733797652,0.8172183187582893,0.7568150180860593,0.7330574786158024,0.6812545092442658,0.6789903243457088
11,1.0,0.5152604505043152,0.5277707969797333,0.46538077312658965,0.49195081711198485,0.679075884785589,0.6953576791693042
12,1.0,0.34044761145403807,0.31289025168394446,0.3143569382098662,0.3714829855623155,0.8485345762195613,0.2574844973808311
13,1.0,0.4425772880714518,0.38533678698118584,0.4380875283218395,0.3348439775627205,0.3303390253790903,0.38634543539992305
14,1.0,0.02317587126873518,0.0637616473535346,0.04523587483591007,0.12251937450838384,0.11131117351397452,-0.07394486107773594
15,1.0,0.02317587126873518,0.5316193868090964,0.3281741848926678,0.4815346418300515,0.3241334981856519,0.36052323943444126
16,1.0,0.44443357289364704,0.5840389004333362,0.17023489054584867,0.21273768340851631,0.5840651508312555,0.5252428493839525
17,1.0,0.7698377061566676,0.9555886630645877,0.786748087988507,0.7739327811158226,0.7332723039450849,0.6112184099045337
18,1.0,0.8744470985365312,0.10989514293892716,0.12269947534538728,0.38634543539992305,0.8795256856303221,0.11200732626238327
19,1.0,0.3732414713608857,0.5451463343324249,0.552639937496038,0.24196214533270968,-0.05825228875476035,0.3460881379537132
20,1.0,0.9026364793836466,0.8837368684892941,0.7863953784015851,0.8702830474592194,0.8031974607299517,0.17978534813730954
21,1.0,0.5353197488395466,0.5034951042882919,0.5014482089237506,0.3131424326491636,0.4411441675435627,0.47141790925547256
22,0.5353197488395466,1.0,0.5182583913403892,0.4758504596311251,0.5490404868139037,0.5376706507385506,0.859007812932428
23,1.0,0.15703732001899168,0.12253146112829426,0.21186797728260595,0.17023489054584867,0.04891630499691159,0.12095398193954342
24,1.0,0.5297661836685764,0.6826684398711348,0.6205950677461557,0.4475748425809689,0.584548818072874,0.6155046281405067
25,1.0,-0.35185434105492486,0.6442777067577423,0.6830220542719888,0.2764965801520666,0.19081366664058558,0.26531570717322844
26,1.0,0.26339076870246675,0.04891630499691159,0.32563547620794114,0.2513682233816361,0.23910853451763556,0.09935073025684707
27,1.0,0.9352775474642911,0.8837368684892941,0.7857406402767195,0.8829302302524721,0.8174502380284964,0.23772125127255436
28,1.0,0.4665753810920359,0.19914860504191031,0.2183786952938132,-0.07394486107773594,0.36052323943444126,0.4311138936418211
29,1.0,0.1938046681335767,0.38585677466529816,0.1832132089618193,0.06892692861910285,0.08821120147727386,0.3925333481485611
30,1.0,-0.20677032450355082,-0.16360100920127676,-0.2986540382693094,-0.0923932913554439,0.07660388354812638,-0.07932457893796871
31,1.0,0.25456926994676055,0.34510002198923506,0.38979042536019765,0.4174544692909046,0.4139132185424896,0.42014527552962055
32,1.0,0.4665753810920359,0.5204656125113988,0.4703964185801547,0.12251937450838384,0.8013798865065586,0.7994298882589077
33,1.0,0.6466418394903082,-0.13202182738800247,0.3522746928705198,0.4588772789786427,0.542358421671623,0.494751796257147
34,1.0,0.6655564754095781,0.23738460847252613,0.23372349997066721,0.5822117488498703,0.5541241308916666,0.7200407580679015
35,1.0,0.5426471341547396,0.404255137092363,0.7091336390104799,0.4997187306288297,0.45079216170552233,0.6835604336006156
36,1.0,0.3667455140727245,0.39395479162294894,0.3703460558039398,0.4914504742435192,0.46910684829820887,0.4290059546585713
37,1.0,0.5025062698668691,0.4441249470832048,0.5076949081461533,0.5171381555584789,0.504611377645357,0.11883070951360122
38,1.0,0.2541425601929472,0.4279670446319797,0.18273803166504554,0.064988266687785,0.03156433986490374,0.09490085532837061
39,1.0,0.4566920235731498,0.8606791688892937,0.8560108082643076,0.09111721618580165,0.39653378088647967,0.8676294711211847
40,1.0,0.3935575316578925,0.45994329408991225,0.5899498743098799,0.5688769245262315,0.43904596177718264,0.5615837100543688
41,1.0,0.6935690811706768,0.3723220631076481,0.648531064162506,0.6077511024315746,-0.06975943732720069,0.643338253055124
42,1.0,0.19621254197098958,0.10480883437154277,0.5773667997161059,0.5490125748541907,0.28256624733149993,0.4979468844643065
43,1.0,0.1166128329273187,0.13470173139988426,0.5773667997161059,-0.00742772217036628,0.2361473776652601,0.6011406470347533
44,1.0,0.9075499052394976,0.6398413534360478,0.5291876897371925,0.775134008886619,0.6317680437363324,0.4657391082841086
45,1.0,0.258389888295889,0.8676294711211847,0.9847119011467859,0.8643303820923522,-0.11464705957367659,0.061856079090818965
46,1.0,0.6755079384682869,0.7523611325717136,0.7010551887929168,0.5570209577781404,0.5139957077858889,0.5849030697738117
47,1.0,0.9690900015795084,0.7694514659567167,0.7698377061566676,0.7402531177684574,0.44661797131024145,0.6033032084907229
48,1.0,0.7261283093609727,0.2851685059681267,0.6698422893291701,0.49487151048776196,0.784282769626044,0.9437923170633384
49,1.0,0.38636519484763704,0.6830220542719888,-0.6891903091721353,0.23252451435831956,0.23232231716883464,-0.044713875481704794
50,1.0,0.7187717123450583,0.6633088097335702,0.6515123085813441,0.4126839233507629,0.6150435960160319,0.4794780169363604
51,1.0,0.8804887181395167,0.38533678698118584,0.23677383614318503,0.8817022370813511,-0.04868683105400022,0.10989514293892716
52,1.0,0.3112985977861306,0.8888025702864293,0.008604105676991242,0.7898672044402653,0.25071537400621974,0.2267082704722139
53,1.0,0.23117452657863044,0.6554493730977521,0.49980179215940584,0.5255239201573648,0.33384319712625143,0.484276828520744
54,1.0,0.8061717696790028,0.8995551278318037,0.539046903125417,0.6267521651209147,0.68677784453091,0.7231171980519505
55,1.0,0.5000285012184535,0.44359167156298906,0.5416109255677181,0.4841948332976106,0.36907301176314505,0.2955176441748689
56,1.0,0.5599299680480492,0.5222611269859398,0.39538224971201474,0.4929864915874336,0.43032358305768176,0.46246672250954673
57,1.0,0.8744470985365312,0.23677383614318503,0.21914508401594737,0.3348439775627205,0.7950840146835585,0.21163886049461428
58,1.0,-0.12601784152208376,0.5640185046935751,0.41675011884187896,0.34275517639268976,0.44194243835740715,0.15829650421387442
59,1.0,-0.053126855357185136,-0.06224891671419725,-0.06643840159950304,-0.12601784152208376,-0.0491329883585333,-0.1063142737158882
60,1.0,0.16773119343635004,-0.20238363879520452,0.2266074411633891,0.08821120147727386,0.3417999778948338,0.14875636072243403
61,1.0,0.6527369022099676,0.45743314348545067,0.573740783451682,0.4496997052265038,0.4165005470115577,0.342824180601189
62,1.0,0.2695566151847184,0.28505519524262457,0.12976022255236827,0.34500120085012,0.26668334462816273,0.2270467496725067
63,1.0,0.33139972554552866,0.7883483770685561,0.8060230581766129,0.7663586045429199,0.3143569382098662,0.730675222587693
64,1.0,0.5574764940371325,0.6726951741948216,0.40159043603791644,0.6510870984412189,0.615116505456267,0.5139957077858889
65,1.0,0.77551183809121,0.7076924892205629,0.06557516043577069,0.3074631974730667,0.3347411762850636,0.4782891131352201
66,1.0,0.1805262019355551,0.27777466467912343,0.6438733381535229,0.11065188093403742,0.43025929713941186,0.35840101745491976
67,1.0,0.4875591372503733,0.5190895570246824,0.5560375506027125,0.5712589369180835,0.4519503901052446,0.5354156361025988
68,1.0,0.277046478687384,0.3186660436370306,0.37971575075915387,0.4491472026356049,0.39483826602536365,0.239065956783323
69,1.0,0.5252428493839525,0.5382829671634175,0.21991754182105455,0.6535687834041698,0.12095398193954342,0.6613180087451742
70,1.0,0.550883606295408,0.19970701378630926,0.5530300938119861,0.5914852543344238,0.1256443456016376,0.5855247634719105
71,1.0,0.5680956985757668,0.12253146112829426,0.5873951342496218,0.44443357289364704,0.5382829671634175,0.32563547620794114
72,1.0,0.7187717123450583,0.7541004983173331,0.7503861016809004,0.4240628169535411,0.699429671243918,0.551246649556508
73,1.0,0.9251295822344205,0.9352775474642911,0.9026364793836466,0.8006851437664336,0.869039455864364,0.22629907931216203
74,1.0,0.9251295822344205,0.8829302302524721,0.8702830474592194,0.7693372889609719,0.8410671259660715,0.19099050624129246
75,1.0,0.7261283093609727,0.828101582533763,0.9684330099756615,0.9083869460360153,0.679075884785589,0.871427335224595
76,1.0,0.8137548433829845,0.6393767547345579,0.7583990257935861,0.6726951741948216,0.7010551887929168,0.5101394829830479
77,1.0,0.70290991280189,0.742606842495764,0.3144968739991338,0.7500571349800244,0.826478302888175,0.2674792308678145
78,1.0,0.14327788705539568,-0.20238363879520452,-0.012647714140547961,-0.09915136474932426,-0.09766342545261121,0.12171339315370147
79,1.0,0.13974285907371833,0.3607553855197838,0.008604105676991242,0.3308847924435842,0.01056343917630851,0.35473189814427997
80,1.0,0.5025062698668691,0.4550973594682865,0.11261086345507004,0.46300126382062257,0.2500082541123053,0.4325613125210898
81,1.0,0.9332452593198365,0.7864233089664442,0.2269704569623795,0.5335015194052236,0.2674792308678145,0.7358958762878851
82,1.0,0.40159043603791644,0.46364880151025767,0.5101394829830479,0.6561386812526195,0.6006518698713439,0.5849030697738117
83,1.0,0.7041537548108358,-0.16360100920127676,0.70765618439237,0.9478978164688642,0.910387991227228,0.01247138072752028
84,1.0,0.4380875283218395,0.9951488753502665,0.8817022370813511,-0.051302612364788065,0.21163886049461428,0.11200732626238327
85,1.0,0.6283462920289639,0.8172183187582893,0.7895134953282863,0.7694514659567167,0.47493708896669523,0.8558537349339052
86,1.0,0.8061717696790028,0.7581531029406043,0.5011651715846414,0.6075094867182691,0.6328293101365031,0.6154083462415514
87,1.0,0.8442845560469872,-0.13291165928138257,0.9910876387014412,0.9403881990071415,0.8524647884240222,0.8560108082643076
88,1.0,0.15703732001899168,0.5680956985757668,0.7301249845689439,0.5840389004333362,0.2513682233816361,0.6535687834041698
89,1.0,0.8160651480660631,0.7800925551284809,0.613918296086909,0.2530137464696719,0.2572535503082314,0.28090642254976883
90,1.0,0.6442777067577423,0.38636519484763704,-0.08051254443260819,0.2940361724023066,0.2795360080614483,0.18336597093073276
91,1.0,0.2586680145333825,0.20485804148188413,0.4279670446319797,0.4179762641208588,0.15279884407539643,0.16796412434157665
92,1.0,0.3059112006483358,0.3578681480196677,0.3351623573481034,0.28497792662506594,0.1504154548410028,0.2361473776652601
93,1.0,0.4059962154844948,0.7620552814487711,0.6875367159209522,0.6193617707007446,0.4544913916199817,0.45224785919880484
94,1.0,0.4641756935322412,0.3578681480196677,0.13470173139988426,0.5855247634719105,0.5454635388963988,0.4880020722078372
95,1.0,0.5182583913403892,0.5034951042882919,0.4896853705297449,0.10868542259354441,0.8867814245519078,0.456698008524508
96,1.0,0.3667455140727245,0.3451114351785033,0.39254419274795044,0.48639622292253104,0.45091888392094476,0.49588896266630134
97,1.0,0.2674924459727846,0.28303232972555303,0.14055321480281951,0.3919865465797263,0.2010163503396026,0.31513943720788473
98,1.0,-0.11584964327771576,0.054727102020420935,0.056814936179856716,-0.05825228875476035,0.0568517203624883,-0.15069261147576615
99,1.0,0.37310210174479636,0.8376922047052002,0.7883483770685561,0.80212247949264,0.3714829855623155,0.6989561984494389
100,1.0,0.6720457854113724,0.42090719601326726,0.41527087086452363,0.4528628194480213,0.7013538520541964,0.587188558849734
101,1.0,0.2098011338151631,0.5772289926893821,0.10868542259354441,0.4900218077860603,0.3131424326491636,0.5490404868139037
102,1.0,0.9177506982512285,0.5957474241137679,0.5844552327345044,0.7437770207525641,0.5578963337040316,0.8093244137856592
103,1.0,0.5793034083885568,0.9177506982512285,0.8118042497795005,0.91178785959941,0.7963713165027638,0.9177592959462105
104,1.0,0.18369870202620195,0.05557908395939271,0.12666005847214645,0.214211827735515,-0.013001576735375902,0.16583512658545535
105,1.0,0.37310210174479636,0.33139972554552866,0.2995272836137731,0.3124938485887387,0.8485345762195613,0.27071961542738104
106,1.0,0.6814452014451219,0.6052855108226792,0.6319801884077192,0.643610639705033,0.003543094422512046,-0.06287951478502357
107,1.0,0.5204656125113988,0.2183786952938132,0.49022869519405626,0.11131117351397452,0.3723220631076481,0.3281741848926678
108,1.0,-0.35185434105492486,-0.08051254443260819,-0.6891903091721353,-0.01972823735977613,-0.016547902981575862,0.1203814690238238
109,1.0,0.04488031135686245,0.277046478687384,0.19099050624129246,0.22629907931216203,0.23772125127255436,0.17978534813730954
110,1.0,0.8454355347746891,0.8376922047052002,0.8060230581766129,0.2995272836137731,0.31289025168394446,0.7597847676081027
111,1.0,-0.03864498919810979,-0.13291165928138257,-0.05889804863811502,-0.11384053608199773,-0.017866390514829227,0.09802225695572059
112,1.0,-0.03864498919810979,0.8442845560469872,0.7307585760113521,0.8399310880581995,0.9421219546966562,0.9478978164688642
113,1.0,0.4125100002380548,0.23941184970641183,0.5027984569430185,0.56006675191258,0.3482885592522248,0.5763468662641639
114,1.0,0.2562337581442602,0.24225564076173728,0.3403361495032869,0.18534624437890151,0.4269660519389672,0.38198747034777775
115,1.0,0.6466418394903082,0.5341919691128273,0.5133612924688898,-0.173174668368786,0.22638903641789157,0.1791739308752495
116,1.0,0.46299377074516057,0.39329155131584426,0.7103958730821319,0.41785790315686727,0.6823599839745599,0.5239172917384491
117,1.0,0.7307585760113521,0.7041537548108358,-0.05889804863811502,0.9403881990071415,0.7707933213254647,0.9370041397527424
118,1.0,0.4896853705297449,0.4758504596311251,0.5014482089237506,0.2361820250252783,0.4588741165830597,0.2555235340215479
119,1.0,0.28539404844282784,0.05557908395939271,0.4093193496807776,0.40656320363106174,0.23607979907438426,0.44762957502043826
120,1.0,0.28539404844282784,0.12666005847214645,0.46843160543464857,0.4976704605293839,0.30203584061478767,0.4295055101984263
121,1.0,-0.20677032450355082,0.6850397498517665,0.7707933213254647,0.6111530690636331,0.910387991227228,0.9307467850896757
122,1.0,0.020593343666449368,0.15672276881020022,0.2501108114951876,0.43393674819086403,0.17465674905478853,0.1317825468513425
123,1.0,0.1805262019355551,0.21338007765008316,0.5702603678578817,0.26167178526282825,0.17148814935660533,0.06892692861910285
124,1.0,0.5151522235197218,0.4661028430812273,0.9190455206229462,0.8560354660621374,0.9252552451012084,0.8535552509255285
125,1.0,0.7237655246738874,0.6398413534360478,0.5589743018982358,0.8111682847609107,0.27614846650801467,0.5918166182596836
126,1.0,0.9075499052394976,0.7237655246738874,0.667074802514884,0.7029208208686051,0.5014825816876621,0.5593643564963816
127,1.0,0.4016038581157038,0.6288104713835913,0.404255137092363,0.34166523707185786,0.36033891516381655,0.29335990155247943
128,1.0,0.5676023331701197,0.5190895570246824,0.5722430202357794,0.6435980727739123,0.6586484072912484,0.7303780086827936
129,1.0,0.4010640668990588,0.5451463343324249,0.17265716177336426,0.056814936179856716,0.41972318757371463,0.21469388196282835
130,1.0,0.25456926994676055,0.2350106821882747,0.5369915167808859,0.5292307411119791,0.477885480722485,0.5328964633950399
131,1.0,0.5676023331701197,0.4875591372503733,0.5028435938374619,0.5750247310969463,0.621089033264397,0.5151697653016327
132,1.0,0.5589743018982358,0.7029208208686051,0.775134008886619,0.753249387296226,0.31684698883349344,0.3235313312943142
