,0,1,2,3,4,5,6
133,1.0,-0.11584964327771576,0.08320088509387268,0.17265716177336426,0.24196214533270968,0.09253845912124313,0.025352855294900018
134,1.0,0.35929859976920037,0.4666815120126595,0.7124532179355305,0.7620552814487711,0.8080011047629944,0.42069324995706436
135,1.0,0.2935729596505958,0.363301743888952,0.2602201300574893,0.23881059404101548,0.2275599643762622,0.01544367152092449
136,1.0,0.43032358305768176,0.5654672776936999,0.5241899777880485,0.5688165485539083,0.5627991648873527,0.2776498579169215
137,1.0,0.7694442493895814,0.8160651480660631,0.6608547483300072,0.3162678109672243,0.3410927308222664,0.36232412529826735
138,1.0,0.2098011338151631,0.5388163486329391,0.8867814245519078,0.5376706507385506,0.4411441675435627,0.39329155131584426
139,1.0,0.9106627669815832,0.6210737751414792,0.6033032084907229,0.7949825995432366,0.6912132453019068,0.5037431852676465
140,1.0,0.674427074051078,0.706986238050134,0.7383564492090503,0.7111965299655436,0.5222611269859398,0.6261413782688688
141,1.0,0.6393767547345579,0.6726125585611169,0.6272228518535485,0.5574764940371325,0.5570209577781404,0.46364880151025767
142,1.0,0.37708572184674793,0.2337417748443318,0.4003524576134269,0.4974722242281532,0.5185004410937218,0.5859698159333072
143,1.0,0.5297661836685764,0.4498738785719834,0.2386196812247355,0.6362322130775295,0.5781987730110547,0.8420423749869823
144,1.0,0.7694442493895814,0.7800925551284809,0.7402341923368262,0.20550898494607617,0.17328953811596587,0.21520344585278978
145,1.0,0.8512407139882878,0.8535552509255285,0.4964428029545863,0.5383767835014127,0.8533098559099004,0.8014632164092866
146,1.0,0.7129307101550539,0.2475748479361729,0.1477492652061508,0.7022105209774292,0.2073059134485512,0.116915833134909
147,1.0,0.7626913013838323,0.9555886630645877,0.7402531177684574,0.7541558909611262,0.5767880810858844,0.32542373170331484
148,1.0,0.37917728535124073,0.5596275024395585,0.5581578270828353,0.6051370817642949,0.0942879126009522,0.6458157320868155
149,1.0,0.5426471341547396,0.34166523707185786,0.5825823313502067,0.44309653796456977,0.4016273037972645,0.5210739593899631
150,1.0,0.9910876387014412,0.8606791688892937,0.8399310880581995,-0.11384053608199773,0.8547233606672056,0.3010221238134185
151,1.0,0.3112985977861306,0.3781736574936701,0.3607553855197838,0.2574844973808311,0.7271276130271894,0.7597847676081027
152,1.0,0.5605501761979287,0.5994129642496627,0.6823599839745599,0.6474894119454438,0.4117511535399947,0.6834326083608094
153,1.0,0.3935575316578925,0.14887056769226642,0.373259585799289,0.3375208836552516,0.1990958363213399,0.09596202802114728
154,1.0,0.4860741402742909,0.4087347631337107,0.5596275024395585,0.6291457259488994,0.1565350678820665,0.6443064610714975
155,1.0,0.610331798210929,0.6267521651209147,0.4957720075989021,0.32993980023628844,0.44512084858532375,0.42679202853487846
156,1.0,0.7269659311416287,0.5277707969797333,0.6652030299696537,0.41162934215297875,0.7935118701157242,0.22167101847240953
157,1.0,0.5355189639978165,0.8523925798348008,0.694754702506817,0.5786409813374568,0.4751916483978832,0.7568150180860593
158,1.0,0.13974285907371833,0.3781736574936701,0.8888025702864293,0.2916317496793301,0.7529131375861984,0.27367573765631603
159,1.0,0.2851685059681267,0.31604238096176057,0.39313283645901864,0.2475748479361729,0.45038376928094126,0.3827298502167882
160,1.0,0.4566920235731498,0.258389888295889,0.3010221238134185,0.7062927531258476,0.44916118850013315,0.25948845987033214
161,1.0,0.7983331392450053,0.6022028128604953,0.7458154667744931,0.33064211012060757,0.31511390422220936,0.7176697700401597
162,1.0,0.2350106821882747,0.34510002198923506,0.37130061474551207,0.15672276881020022,0.4724178417852378,0.4883606011540539
163,1.0,-0.04868683105400022,-0.03712843562892804,0.7950840146835585,0.3303390253790903,0.8795256856303221,-0.051302612364788065
164,1.0,0.17703607868706422,-0.012973210203411726,0.064988266687785,0.1256443456016376,0.1013031383697747,0.12643235459338562
165,1.0,0.8995551278318037,0.7581531029406043,0.5283017826949129,0.610331798210929,0.6878740469161927,0.6550861897637186
166,1.0,0.6135341030898648,0.6814452014451219,0.4117625853314969,0.5367663557172399,0.5011904558525626,0.4787853716743869
167,1.0,0.19621254197098958,0.06913573209660553,0.1166128329273187,0.2420862795270893,0.16762067238017395,0.08926434522771688
168,1.0,0.9825420385201235,0.70765618439237,0.365362554004028,0.9879871286162956,0.5528590871810973,0.7500571349800244
169,1.0,0.42380300212885513,0.4458346090893485,0.6197585001297524,0.48815411402505177,0.7124532179355305,0.7287144097616419
170,1.0,0.21273768340851631,0.21991754182105455,0.20067819705885048,0.24158425124446095,0.10046048425693528,0.22307932023825539
171,1.0,0.35564495768042526,0.8574496195785749,0.3490103348775149,0.870772451329769,0.16583512658545535,0.44762957502043826
172,1.0,0.5000285012184535,0.7588526096803252,0.5933645622525787,0.6675969915337482,0.28834264074046523,0.3964178362744333
173,1.0,0.5702603678578817,0.11065188093403742,0.16302819345424932,0.201852121154731,0.23666377129717361,0.06306915776182076
174,1.0,0.2674924459727846,0.19369755930641858,0.09278564995099656,0.31875884877894867,0.07004035382299274,0.28433163169331566
175,1.0,0.28303232972555303,0.19369755930641858,0.1286308862269104,0.4179762641208588,0.06378133990069108,0.3539709120899912
176,1.0,0.6843170713690708,0.6930467894166058,0.4433479019252197,0.43074767609042686,0.31546031703758065,0.47515712130021426
177,1.0,0.7918348403981775,0.5712589369180835,0.8358891950300317,0.6227003039411821,0.42247517558698433,0.6506531895193829
178,1.0,0.5772289926893821,0.5388163486329391,0.7994298882589077,0.527703025031073,0.4311138936418211,0.456698008524508
179,1.0,0.6875367159209522,0.30345757896902814,0.7194089271273804,0.5729955775563657,0.41230983533169024,0.387185676723238
180,1.0,0.794223678016583,0.8473738366651825,0.09802225695572059,0.8069047848327259,0.7177400210696325,0.7284338055401565
181,1.0,0.7928156872187883,0.7826383491097305,0.694754702506817,0.7785543928944957,0.8623554727766565,0.3247805840397843
182,1.0,0.8523925798348008,0.6180450190406145,0.7826383491097305,0.6850397498517665,0.6671891072805063,0.7330574786158024
183,1.0,0.43579038686187993,0.4117625853314969,0.4389070730025509,0.4672215615999998,0.24302431372078975,0.3031580964093667
184,1.0,0.8751772667345056,0.5786409813374568,0.7785543928944957,0.1880969163875097,0.6671891072805063,0.6812545092442658
185,1.0,0.6135341030898648,0.6052855108226792,0.43579038686187993,0.7336740952790358,0.30831655923553336,0.3284633598316213
186,1.0,-0.16654981889509765,-0.028109072533691704,0.008374387824074224,0.023262920608205777,0.0056779350052183954,-0.08453124557969573
187,1.0,0.8137548433829845,0.7861241404520207,0.6726125585611169,0.7523611325717136,0.6510870984412189,0.6561386812526195
188,1.0,0.4638831864123556,0.4856610875996892,0.4666815120126595,0.48815411402505177,0.34651734470968737,0.23628641280067267
189,1.0,0.08320088509387268,0.054727102020420935,0.4010640668990588,0.552639937496038,0.2789399733976221,0.25383618855302076
190,1.0,0.674427074051078,0.6942939946058806,0.6859538853507814,0.6371795229371895,0.5599299680480492,0.6134610253770635
191,1.0,0.4059962154844948,0.35929859976920037,0.3946466333341046,0.2747948629680987,0.36103971315175987,0.2873326827060732
192,1.0,0.4638831864123556,0.8032060163640694,0.7918348403981775,0.8080011047629944,0.5751789534211718,0.6499227917656342
193,1.0,0.9690900015795084,0.7895134953282863,0.4830159472123278,0.6619743461213158,0.6210737751414792,0.8496941262998522
194,1.0,0.18369870202620195,0.4093193496807776,0.46843160543464857,0.8753439657572728,0.38536068905214954,0.870772451329769
195,1.0,0.39224527204214005,0.560084740085357,0.43025929713941186,0.2893702555864217,0.16524003900580844,0.3046185770821956
196,1.0,0.45460504774345417,0.27777466467912343,0.39224527204214005,0.26167178526282825,0.1832132089618193,0.35382573737117345
197,1.0,0.7861241404520207,0.6755079384682869,0.7583990257935861,0.6272228518535485,0.615116505456267,0.6006518698713439
198,1.0,0.7857406402767195,0.7184203539681783,0.7863953784015851,0.8006851437664336,0.7693372889609719,0.18127132513995725
199,0.7678460721768179,1.0,0.4661028430812273,0.46560421815755787,0.5074008076933461,0.40119027054633316,0.4964428029545863
200,1.0,0.7678460721768179,0.5151522235197218,0.5124416214563287,0.6022784212508362,0.43550700492488553,0.5383767835014127
201,1.0,0.21338007765008316,0.45460504774345417,0.38585677466529816,0.6438733381535229,0.4268888635038321,0.560084740085357
202,1.0,0.753249387296226,0.3199605547238144,0.27614846650801467,0.5014825816876621,0.6317680437363324,0.009253140863956962
203,1.0,0.8479472137623251,0.6527813217901381,0.6768960181828412,0.7287126879398107,0.686961056875626,0.729410765035897
204,1.0,0.6635041004892204,0.09111721618580165,0.7062927531258476,-0.11464705957367659,0.5030234715675639,-0.07682746071326897
205,1.0,0.7864233089664442,0.7953193397377087,0.29209820786536106,0.7162458087130313,0.547683825855624,0.6017892005740497
206,1.0,0.365362554004028,0.6635041004892204,0.39653378088647967,0.37791570029367755,0.7162458087130313,0.30058485742606733
207,1.0,0.14327788705539568,0.16773119343635004,3.18598084855271e-05,0.03755157468109846,0.1014158352434255,0.3227480965685705
208,1.0,0.4087347631337107,0.3722119115474688,0.37917728535124073,0.4332041726324018,0.150537958263313,0.46151983554933373
209,1.0,0.547683825855624,0.5793034083885568,0.5030234715675639,0.5671287402014659,0.722224256191717,0.5726351478480668
210,1.0,0.5747485515206356,0.45743314348545067,0.34651734470968737,0.5751789534211718,0.6420170985710668,0.4474677961407885
211,1.0,0.4860741402742909,0.3722119115474688,0.5292430682700561,0.5581578270828353,0.11278261791887656,0.5619000680227304
212,1.0,0.5605501761979287,0.46299377074516057,0.5282473245290703,0.2820178287390602,0.464472767245463,0.4539751439424428
213,1.0,0.7417561970860879,0.7320449636412436,0.6942939946058806,0.706986238050134,0.3967627294190915,0.6366520244826058
214,1.0,0.5305573343535464,0.4591958062875904,0.4458346090893485,0.2747948629680987,0.42069324995706436,0.4544913916199817
215,1.0,0.5305573343535464,0.623962349958466,0.6197585001297524,0.3946466333341046,0.6193617707007446,0.6627630454343735
216,1.0,0.5292430682700561,0.6291457259488994,0.4332041726324018,0.061856079090818965,0.6051370817642949,0.6873789611306023
217,1.0,0.7977385215139399,0.6022784212508362,0.5074008076933461,0.8560354660621374,0.873780760695909,0.8533098559099004
218,1.0,0.7293990643244548,0.46538077312658965,0.7204789964854709,0.6652030299696537,0.7320449636412436,0.2752211959004448
219,1.0,0.4591958062875904,0.623962349958466,0.42380300212885513,0.2873326827060732,0.46086610150280827,0.45224785919880484
220,1.0,0.5747485515206356,0.4856610875996892,0.7287144097616419,0.6527369022099676,0.8032060163640694,0.83186325476501
221,1.0,0.3451114351785033,0.39395479162294894,0.6123839224968263,0.5716761293531091,0.6288044921919835,0.661574916224183
222,1.0,0.7928156872187883,0.5355189639978165,0.6180450190406145,0.8751772667345056,0.18476743690222888,0.6789903243457088
223,1.0,0.5124416214563287,0.46560421815755787,0.9190455206229462,0.873780760695909,0.9005606223868898,0.8512407139882878
224,1.0,0.6930467894166058,0.8078734959858257,0.5540144961908118,0.5525741265203958,0.42095113570883547,0.5302476762027084
225,1.0,0.5722430202357794,0.5028435938374619,0.6057313482070146,0.5688165485539083,0.4519503901052446,0.5913336956176558
226,1.0,0.7977385215139399,0.43550700492488553,0.40119027054633316,0.9252552451012084,0.9005606223868898,0.8014632164092866
227,1.0,0.6048846310619439,0.4782965768827849,0.5656526109586483,0.5341919691128273,0.6575583410971301,0.44571282643527255
228,1.0,0.37130061474551207,0.2831856053655252,0.6083084998390496,0.3103591158650709,0.3364296197370712,0.2982329287888815
229,1.0,0.3923071733107427,0.1951384393021192,0.24899515573111136,0.33416729587012745,0.2773469474775336,0.36992430389638103
230,1.0,0.09666332536842495,0.03156433986490374,0.15872174784802665,0.02957464790286808,0.15279884407539643,0.12643235459338562
231,1.0,0.5089747846565735,0.6288104713835913,0.3958574882696688,-0.037987197323304085,0.4644851891342234,0.4997187306288297
232,1.0,0.4072052947575083,0.3272234971651463,0.28416386737608124,-0.4552821077065695,-0.572400529703451,-0.46543996037630775
233,1.0,0.21186797728260595,0.7301249845689439,0.5873951342496218,0.26339076870246675,0.5840651508312555,0.6613180087451742
234,1.0,0.5316193868090964,0.0637616473535346,0.49022869519405626,0.6935690811706768,0.8013798865065586,0.45557572381845574
235,1.0,0.794223678016583,0.9273268331624067,0.8524647884240222,-0.017866390514829227,0.8547233606672056,0.9421219546966562
236,1.0,0.04488031135686245,0.07703129404401543,0.13602439762347357,0.31254835186509367,0.28265261335532454,0.0830972957477811
237,1.0,0.4125100002380548,-0.0923932913554439,0.826478302888175,0.8233202350467042,0.857515244175335,0.8498305368359822
238,1.0,0.9273268331624067,0.8473738366651825,-0.004128096009824893,0.8252963778414029,0.8250520568247612,0.9610027588995801
239,1.0,0.3603510483437386,0.550883606295408,0.4641756935322412,0.3059112006483358,0.1013031383697747,0.14385237576571866
240,1.0,0.1938046681335767,0.4268888635038321,0.17148814935660533,0.2266074411633891,0.16302819345424932,0.35840101745491976
241,1.0,0.8454355347746891,0.34044761145403807,0.80212247949264,0.7663586045429199,0.3124938485887387,0.7271276130271894
242,1.0,0.7269659311416287,0.5152604505043152,0.7204789964854709,0.4041082186754564,0.7203377355488322,0.22520230477747152
243,1.0,0.3603510483437386,0.17703607868706422,0.5530300938119861,0.3351623573481034,0.14676832635638262,0.5454635388963988
244,1.0,0.07330241002583371,0.2523716358863283,0.23161708392345912,0.4763695203264147,0.08921107703756231,0.25591817900838987
245,1.0,0.5291876897371925,0.667074802514884,0.8111682847609107,0.7366669405890905,0.31684698883349344,0.3260819548511373
246,1.0,0.6205950677461557,0.2386196812247355,0.450706159904901,0.27165711825262995,0.3351522961246524,0.3837601679549796
247,1.0,0.3732414713608857,0.09253845912124313,0.2789399733976221,0.0568517203624883,0.41972318757371463,0.18273238404029907
248,1.0,0.20485804148188413,0.18164157168628156,0.2541425601929472,0.15872174784802665,0.06378133990069108,0.11025216586908883
249,1.0,0.19970701378630926,0.09666332536842495,-0.012973210203411726,0.09490085532837061,0.14385237576571866,0.14676832635638262
250,1.0,0.7541004983173331,0.5560375506027125,0.8358891950300317,0.6343820974245193,0.6633088097335702,0.7486749289357462
251,1.0,0.7820162967068438,0.42835993707396375,0.4408529661304244,0.4648821020298138,0.45003510787641837,0.47934089436461297
252,1.0,0.9332452593198365,0.7953193397377087,0.25713904069171967,0.5800699938484628,0.3144968739991338,0.2457713089397457
253,1.0,0.35564495768042526,0.3413641800978044,0.38536068905214954,-0.013001576735375902,0.23607979907438426,0.30203584061478767
254,1.0,0.8804887181395167,0.4425772880714518,0.9951488753502665,-0.03712843562892804,0.21914508401594737,0.12269947534538728
255,1.0,0.06913573209660553,0.10480883437154277,0.07703129404401543,0.054981966970897404,0.16743719085917788,-0.00742772217036628
256,1.0,0.5682147646304103,0.6724907207443281,0.20392285718831912,0.24568532755275727,0.5733260252266091,0.70073045602888
257,1.0,0.7293990643244548,0.49195081711198485,0.7203377355488322,0.7935118701157242,0.7417561970860879,0.25851588900678474
258,1.0,0.19914860504191031,0.4703964185801547,0.04523587483591007,0.3241334981856519,0.29961158291352785,0.4610743372076487
259,1.0,0.70290991280189,0.5608740246019124,0.5800699938484628,0.5335015194052236,0.5528590871810973,0.6017892005740497
260,1.0,0.2586680145333825,0.18164157168628156,0.18273803166504554,0.1286308862269104,0.02957464790286808,0.11458360187725665
261,1.0,0.3199605547238144,0.3235313312943142,0.1605157414679275,0.22681478541842917,0.26998162230757644,0.04679503052689781
262,1.0,0.6627968733797652,0.6283462920289639,0.4751916483978832,0.1880969163875097,0.18476743690222888,0.36099716748954547
263,1.0,0.5089747846565735,0.4016038581157038,0.5482454579828729,0.12393538483811017,0.8138341132419867,0.7091336390104799
264,1.0,0.6198457649610792,0.8521767596871298,0.8843641646002609,0.5511454900531119,0.6086237264980655,0.7552300919512007
265,1.0,0.7184203539681783,0.8174502380284964,0.8031974607299517,0.869039455864364,0.8410671259660715,0.37971575075915387
